peak2peak,peak,mean,Std,RMS,skewness,kurtosis,CrestFactor,ShapeFactor,faultType
1.03494,0.49254,0.018965134,0.152192687,0.153332907,-0.027617728,0.290198569,3.212226323,8.084989545,Ball_007_1
0.9515,0.5109,0.018209806,0.135596732,0.136781187,0.102540518,0.619674009,3.735162797,7.511402698,Ball_007_1
1.95703,1.0022,0.013512817,0.151705996,0.152269721,-0.351581357,9.017674914,6.581741901,11.2685405,Ball_014_1
0.87284,0.45144,0.013223139,0.119555139,0.120255159,0.029229657,1.154920793,3.754017729,9.094297605,Ball_014_1
0.58934,0.3027,0.012409127,0.092668944,0.093473668,-0.019984721,0.011449765,3.238345169,7.532654387,Ball_014_1
1.44466,0.73453,0.014157179,0.171128688,0.171671647,0.046191539,1.917112642,4.278691406,12.12611976,Ball_014_1
0.88932,0.46959,0.010775088,0.109439808,0.109942376,0.179064898,1.014750248,4.271237513,10.20338551,Ball_014_1
3.8838,2.1031,0.010350909,0.313065052,0.313159722,0.42019957,11.62259698,6.715742318,30.25432074,Ball_014_1
1.25127,0.76207,0.012524496,0.137981969,0.138515669,0.353994517,3.226857627,5.50168806,11.05958009,Ball_014_1
1.13841,0.63231,0.010546982,0.121264031,0.121692333,0.058116339,2.527979284,5.195972376,11.53811927,Ball_014_1
0.57891,0.31084,0.012058307,0.092355358,0.093116863,0.082801786,-0.059312471,3.338170871,7.722216899,Ball_014_1
2.6137,1.4799,0.010898764,0.278933955,0.279078742,0.014375641,3.754894795,5.302804475,25.60645844,Ball_014_1
2.2439,1.2012,0.012350029,0.199156705,0.199490725,0.115966264,7.51215439,6.021332574,16.15305666,Ball_014_1
1.37812,0.65464,0.013405852,0.157839289,0.158369168,-0.024380782,2.371406545,4.133632892,11.81343588,Ball_014_1
0.58892,0.29498,0.012251939,0.087389281,0.088222829,0.032853954,-0.164160844,3.343579017,7.200723649,Ball_014_1
1.60175,0.83133,0.009533838,0.141446128,0.141732608,-0.01157604,5.578498795,5.865481554,14.86627054,Ball_014_1
0.64421,0.3753,0.010192004,0.093121009,0.093654498,0.167543215,0.20051451,4.007282155,9.189017092,Ball_014_1
1.13404,0.52613,0.010106796,0.119355011,0.119753121,0.004418101,3.030948813,4.393455431,11.84877194,Ball_014_1
0.67508,0.35381,0.011604723,0.084016233,0.084793575,0.049609018,0.538535905,4.172603889,7.306816181,Ball_014_1
0.6805,0.31626,0.01216244,0.109731103,0.11037645,-0.092645476,-0.281013063,2.865285129,9.075189372,Ball_014_1
0.50715,0.24742,0.011481052,0.081746119,0.082528659,-0.048874201,-0.088382338,2.997988858,7.188248992,Ball_014_1
2.3054,1.2669,0.011274401,0.234280009,0.234493996,0.237748519,5.682054407,5.402696955,20.79879803,Ball_014_1
4.583,2.0953,0.009985622,0.370102485,0.370146834,-0.214525227,15.2636019,5.660726516,37.06798047,Ball_014_1
2.5226,1.428,0.00924141,0.22007363,0.220213891,0.30698525,5.598426034,6.48460456,23.82903695,Ball_014_1
0.96067,0.43809,0.00966264,0.114133818,0.114514341,-0.284979891,1.917326744,3.825634373,11.85124774,Ball_014_1
2.05783,1.2169,0.009333003,0.17054101,0.170754618,1.059512473,13.48493273,7.126600808,18.29578572,Ball_014_1
0.8209,0.45812,0.00752779,0.11075803,0.11098657,0.05958961,1.113533482,4.127706607,14.74357861,Ball_014_1
1.07354,0.6004,0.00830583,0.142996838,0.143202996,0.161091402,1.143868047,4.192649717,17.24126204,Ball_014_1
0.81923,0.45457,0.009737458,0.108325096,0.108735527,0.063430083,0.7312933,4.180510376,11.16672643,Ball_014_1
1.13195,0.58517,0.008384839,0.124596096,0.124847557,0.026170542,2.407702546,4.687076082,14.88967819,Ball_014_1
1.45676,0.74309,0.009871531,0.126441451,0.12679543,0.075473428,4.839973748,5.860542433,12.84455638,Ball_014_1
1.11964,0.55554,0.010666125,0.148863713,0.149209085,-0.050455715,1.310753761,3.723231744,13.98906177,Ball_014_1
0.5472,0.28539,0.009273988,0.092053144,0.09249676,0.090600594,-0.214281753,3.085405383,9.973784846,Ball_014_1
0.83029,0.31918,0.010782365,0.103191166,0.103727898,-0.387846291,1.491239336,3.077089263,9.620143394,Ball_014_1
0.68426,0.35903,0.011006546,0.101319997,0.101891478,-0.125576178,0.639128355,3.523650909,9.257352742,Ball_014_1
1.03077,0.54532,0.01017986,0.120742863,0.121141859,0.126083478,2.553367021,4.501499344,11.90014957,Ball_014_1
1.01262,0.5205,0.01359765,0.101711714,0.102591995,-0.087605241,2.305442666,5.073495237,7.544832811,Ball_014_1
0.63294,0.31939,0.008607168,0.097468712,0.097824303,0.03184569,-0.014079364,3.264935085,11.36544607,Ball_014_1
0.79983,0.4287,0.009073396,0.090890374,0.091320058,0.025692396,1.085712436,4.694477979,10.06459499,Ball_014_1
0.87118,0.40576,0.010565388,0.115564559,0.11601842,-0.267075163,0.983467282,3.49737569,10.98098946,Ball_014_1
0.6926,0.2737,0.008748303,0.090362553,0.09076308,-0.248894762,0.475614843,3.015543315,10.37493576,Ball_014_1
0.77397,0.31543,0.00924808,0.099702699,0.10010645,-0.320826039,0.966283096,3.150945821,10.82456627,Ball_014_1
0.80338,0.47272,0.009296643,0.103652875,0.10404374,0.160079204,1.075931289,4.543473716,11.19153883,Ball_014_1
0.71701,0.29874,0.009076272,0.100198464,0.100584336,0.05657823,0.504516705,2.970044961,11.08211995,Ball_014_1
0.89871,0.41368,0.012300024,0.099988702,0.100718168,-0.184695818,1.542491879,4.10730267,8.188452742,Ball_014_1
0.90288,0.49066,0.010941934,0.114974793,0.115466334,0.079667631,1.005125367,4.249377133,10.55264416,Ball_014_1
0.95442,0.54991,0.011210306,0.117000661,0.117508049,0.131939639,2.126988003,4.679764529,10.48214428,Ball_014_1
1.43882,0.71242,0.014607444,0.171993865,0.172571211,0.160005624,1.842831131,4.128266795,11.81392222,Ball_014_1
1.78783,0.95087,0.010608514,0.153309527,0.153638782,0.125647455,6.903863457,6.188997266,14.48259152,Ball_014_1
0.97548,0.45582,0.012513524,0.124011912,0.12461153,-0.169502209,1.944264263,3.65792797,9.958148324,Ball_014_1
1.15093,0.56243,0.01194727,0.121746527,0.122301745,-0.066127826,2.511738164,4.598707907,10.23679422,Ball_014_1
1.19871,0.62898,0.011471716,0.146460987,0.146873915,0.079966791,2.419372339,4.282448648,12.80313392,Ball_014_1
1.14947,0.57807,0.01151956,0.125362495,0.125860167,0.287142425,2.686886425,4.592954325,10.92577859,Ball_014_1
1.54438,0.85365,0.011866495,0.153952355,0.154371527,0.165474511,2.990693765,5.529840995,13.00902515,Ball_014_1
0.64233,0.38427,0.010153195,0.098404167,0.098902676,0.166721388,0.300821826,3.885334713,9.741039946,Ball_014_1
1.73047,0.86242,0.013060657,0.178680884,0.179114069,-0.01431397,3.935436582,4.814920483,13.71401662,Ball_014_1
1.03724,0.57161,0.010464679,0.110872141,0.111337949,0.001527123,1.839542584,5.134008723,10.63940405,Ball_014_1
1.07312,0.56618,0.009785278,0.133517565,0.133843144,0.155478419,2.062907547,4.230175582,13.67801075,Ball_014_1
0.67571,0.38761,0.00975274,0.095279216,0.095753915,0.189525719,0.315338376,4.047980711,9.818155216,Ball_014_1
1.04454,0.523,0.008354695,0.12064095,0.12090051,-0.071415989,2.397232632,4.325870928,14.47096689,Ball_014_1
0.9661,0.47606,0.00814066,0.110851781,0.1111233,-0.007344215,1.625970477,4.284070049,13.65040422,Ball_014_1
0.97799,0.39804,0.008946247,0.116746973,0.117060821,-0.385264916,1.824309241,3.400283691,13.08490879,Ball_014_1
0.53281,0.28539,0.007709485,0.08333696,0.08367254,-0.102285621,0.092381695,3.410796417,10.85319458,Ball_014_1
0.83905,0.44039,0.008261653,0.099299246,0.099618173,0.110396256,0.661243124,4.420779712,12.05789849,Ball_014_1
1.33556,0.67091,0.008850352,0.109897265,0.110226315,-0.202070186,5.872499857,6.086659094,12.45445579,Ball_014_1
1.52623,0.79316,0.007413475,0.167439105,0.167562299,0.144345362,2.856460659,4.733523013,22.60239692,Ball_014_1
0.72056,0.34484,0.009846351,0.097746964,0.098217892,-0.062469304,1.025714683,3.510969276,9.975054996,Ball_014_1
1.50975,0.75289,0.010758426,0.146211182,0.146570854,0.050740016,5.700774913,5.136696559,13.62381907,Ball_014_1
0.82174,0.48378,0.009470109,0.091225453,0.091693527,0.235740328,1.346524221,5.276054029,9.682414776,Ball_014_1
1.22896,0.65297,0.010493052,0.128885552,0.129280619,0.147266119,3.416853725,5.05079574,12.32059288,Ball_014_1
0.51841,0.28831,0.010521633,0.078130283,0.078816656,0.104123623,-0.009765915,3.657983177,7.490914647,Ball_014_1
1.0097,0.55137,0.010293442,0.115693581,0.116122453,0.128293182,2.113938898,4.748177343,11.28120747,Ball_014_1
1.02305,0.50798,0.011483172,0.112678303,0.113234552,0.044241335,2.592693421,4.48608653,9.860912184,Ball_014_1
1.76697,0.98049,0.010861849,0.154204104,0.154548616,0.124549117,5.496114055,6.344217267,14.22857296,Ball_014_1
0.48399,0.24888,0.011828756,0.083356076,0.084171029,-0.053797595,-0.073536591,2.956836833,7.115797027,Ball_014_1
1.12756,0.61729,0.015370551,0.133561549,0.13441068,0.103177909,2.171511327,4.592566614,8.744688599,Ball_014_1
1.0752,0.61333,0.012751095,0.109772671,0.110484143,0.272990305,4.063573676,5.551294351,8.664679012,Ball_014_1
1.0777,0.52988,0.013720225,0.138574609,0.139218498,-0.179031735,1.483428187,3.806103398,10.14695429,Ball_014_1
0.4721,0.25931,0.014511295,0.080607583,0.081883988,0.00280344,-0.11713793,3.166797413,5.642776017,Ball_014_1
0.80818,0.49609,0.011083127,0.10650206,0.107051324,0.301153492,0.870016242,4.634132305,9.658946337,Ball_014_1
0.87347,0.43329,0.012180729,0.105835107,0.106508079,-0.131043959,1.864299038,4.068142116,8.743982084,Ball_014_1
1.7167,0.87285,0.010913858,0.174057126,0.174356538,0.025984901,3.07446932,5.006121411,15.97570172,Ball_014_1
0.75831,0.43204,0.009686557,0.098968995,0.099417849,0.131901491,0.587484081,4.345698526,10.26348676,Ball_014_1
1.36143,0.70095,0.010773123,0.127720123,0.128142596,0.116154618,4.092640274,5.470078028,11.89465589,Ball_014_1
1.3754,0.60352,0.01176065,0.124740276,0.12526313,-0.227214125,5.299620676,4.818017895,10.65103766,Ball_014_1
1.50391,0.79316,0.01115213,0.139776946,0.140187106,-0.082698159,4.346409121,5.657866992,12.57043278,Ball_014_1
0.72347,0.42286,0.015026056,0.098506519,0.099622179,0.32416714,1.061511962,4.244637117,6.629962073,Ball_014_1
1.70627,0.85616,0.010384371,0.190424597,0.190661104,-0.152692685,4.243207717,4.490480663,18.36038947,Ball_014_1
1.35955,0.74017,0.011134293,0.143965989,0.144360861,0.07723624,3.456259122,5.12722074,12.96542654,Ball_014_1
1.59465,0.7677,0.014113002,0.14483238,0.14548317,-0.186962704,5.733013902,5.276899029,10.30844967,Ball_014_1
1.57755,0.73725,0.013250689,0.118067915,0.118780498,-0.422946826,10.01946633,6.206826967,8.964099569,Ball_014_1
1.26818,0.70262,0.013608573,0.136845823,0.137487558,0.113681018,2.715816267,5.110426081,10.10301034,Ball_014_1
0.71973,0.31084,0.011383875,0.092149676,0.092827847,0.022299839,0.638302676,3.348564145,8.154327638,Ball_014_1
1.87379,0.9903,0.009617115,0.183165441,0.183373078,0.151458723,5.066006474,5.400465587,19.06736877,Ball_014_1
0.78252,0.3705,0.01225526,0.100793183,0.101511067,-0.019185289,0.796743783,3.649848361,8.283061323,Ball_014_1
1.07958,0.57828,0.013413262,0.115004942,0.115756616,0.032072662,1.804907627,4.995653963,8.630012135,Ball_014_1
1.3681,0.67612,0.012837577,0.128815957,0.129422764,-0.168600982,3.633236899,5.224119625,10.08155674,Ball_014_1
0.64004,0.35465,0.016657209,0.099066506,0.100433277,0.102575133,0.083453321,3.531200133,6.02941793,Ball_014_1
0.64609,0.33358,0.012734348,0.098416846,0.099213455,-0.048636357,0.120703359,3.362245559,7.791011583,Ball_014_1
0.6561,0.37113,0.012498891,0.09463404,0.095432966,0.186201967,0.440198535,3.88890774,7.63531478,Ball_014_1
0.57891,0.29123,0.011778729,0.089316989,0.090068683,-0.007658909,0.038501038,3.233421313,7.646723132,Ball_014_1
1.09878,0.53677,0.009755708,0.136514462,0.136829355,0.043263448,1.845799737,3.922915511,14.02556916,Ball_014_1
0.84719,0.44185,0.012077816,0.101206705,0.101900292,0.178622503,1.645726206,4.336101417,8.43698032,Ball_014_1
1.20684,0.63795,0.012146147,0.138318921,0.138817546,0.050645717,1.635946091,4.595600621,11.42893688,Ball_014_1
0.9928,0.49984,0.010836503,0.121760072,0.122211726,-0.009344377,2.31413995,4.089951238,11.27778246,Ball_014_1
1.2567,0.66465,0.012312776,0.136234209,0.13675636,0.012315316,3.533838854,4.860103046,11.10686641,Ball_014_1
1.1576,0.57369,0.013501795,0.104920787,0.105760554,0.189654929,4.253251945,5.424423158,7.833073543,Ball_014_1
1.39418,0.76145,0.010929725,0.164779656,0.165101593,0.347522264,2.625693945,4.612008796,15.10574034,Ball_014_1
0.66883,0.3728,0.013475255,0.088432524,0.089431959,0.019798204,0.345278259,4.168532201,6.636754487,Ball_014_1
1.27089,0.70095,0.013204816,0.163630652,0.164122771,0.261425625,1.016294926,4.270888174,12.42900853,Ball_014_1
2.1894,1.0007,0.011686946,0.190629547,0.190940999,-0.530308625,7.121454316,5.240885959,16.33797192,Ball_014_1
0.93502,0.59998,0.012959227,0.133795186,0.134388811,0.454549627,0.893319466,4.464508568,10.37012596,Ball_014_1
0.58183,0.29436,0.012186658,0.096045549,0.096792344,0.158002703,-0.129597816,3.041149609,7.942484482,Ball_014_1
0.91019,0.48128,0.012367505,0.126510426,0.127082761,0.026049084,0.567714339,3.787138363,10.27553785,Ball_014_1
1.84041,0.90581,0.012913403,0.176964585,0.177392021,-0.033677777,5.899509373,5.106261225,13.73704643,Ball_014_1
0.77083,0.43183,0.011179373,0.108917615,0.109463386,0.070546111,0.488672011,3.944972082,9.791550003,Ball_014_1
0.68885,0.3657,0.013647041,0.101902624,0.102787724,-0.111135818,0.230658638,3.55781787,7.531868884,Ball_014_1
1.08772,0.51465,0.013729502,0.135441126,0.136102317,-0.113437502,1.568731522,3.78134635,9.913128235,Ball_014_1
1.34912,0.65839,0.011921709,0.136699452,0.137185068,-0.110622572,3.985245773,4.799283259,11.50716439,Ball_014_1
1.06019,0.65276,0.012649541,0.118936453,0.119578357,0.339564565,2.330659858,5.458847365,9.453177834,Ball_014_1
0.61604,0.28309,0.011928464,0.093311574,0.094048321,-0.235579419,0.336195199,3.010048419,7.884361605,Ball_014_1
1.42673,0.68322,0.011405171,0.170440365,0.170780009,-0.035793261,1.815022027,4.000585333,14.97391022,Ball_014_1
2.1062,1.0256,0.013539005,0.194412687,0.194836194,-0.380979458,5.374446932,5.263909031,14.39073259,Ball_014_1
4.1556,2.316,0.010017337,0.33754239,0.33760862,0.411259792,11.179409,6.86001442,33.70243361,Ball_014_1
0.93501,0.4698,0.009991298,0.129910045,0.130262064,0.084559764,0.950482607,3.606575738,13.03755127,Ball_014_1
1.76677,1.0629,0.011409166,0.185778724,0.186083452,0.292842127,4.319922461,5.711953366,16.30999557,Ball_014_1
1.42004,0.66381,0.010920893,0.134842557,0.135251259,-0.061446092,4.16252821,4.907976507,12.38463353,Ball_014_1
1.98743,0.98383,0.010375996,0.233022091,0.233196147,0.09366406,2.532946187,4.218894744,22.47457998,Ball_014_1
2.06778,1.2014,0.012846896,0.170477799,0.170919665,0.603917144,8.891687794,7.029033183,13.30435481,Ball_014_1
1.8892,1.1167,0.008896101,0.217695759,0.217824342,0.292374753,3.162336672,5.126607945,24.48537149,Ball_014_1
0.91728,0.44226,0.011864497,0.126045146,0.12657167,-0.214718003,1.131419925,3.49414683,10.66810216,Ball_014_1
1.60446,0.79107,0.012631391,0.194623857,0.194985903,0.072782152,1.525224733,4.05706252,15.4366133,Ball_014_1
1.17951,0.67153,0.011779877,0.129694548,0.130196882,0.162839253,2.811147193,5.157804019,11.05248201,Ball_014_1
0.7241,0.38364,0.01419431,0.110297841,0.111180718,-0.012005749,0.315294987,3.450598342,7.832766529,Ball_014_1
0.93585,0.48837,0.012407993,0.122714305,0.123310202,-0.073672239,1.484164327,3.960499555,9.937965242,Ball_014_1
1.30656,0.66256,0.011804083,0.176345488,0.176697151,-0.054973156,1.000255145,3.749692609,14.96915513,Ball_014_1
1.38584,0.68301,0.014745169,0.16583283,0.166446747,0.086603599,2.648225527,4.103474605,11.28822212,Ball_014_1
1.0243,0.52529,0.013071728,0.127101853,0.127741392,0.059227942,0.940850095,4.112136197,9.772341318,Ball_014_1
1.14488,0.56368,0.011964591,0.126880453,0.12741248,-0.165896904,2.356436799,4.424056406,10.64912919,Ball_014_1
2.8153,1.6093,0.014047109,0.24957245,0.249906614,0.459174735,7.96837071,6.439605466,17.79060845,Ball_014_1
3.396,1.5387,0.009838296,0.24360469,0.243743842,-0.735240008,14.99815901,6.31277486,24.77500644,Ball_014_1
0.81819,0.46167,0.012219431,0.121606053,0.122188894,0.075492736,0.121110188,3.778330286,9.999557148,Ball_014_1
0.712,0.3294,0.011777901,0.098436774,0.099115014,-0.056149752,0.78727251,3.32341172,8.415337415,Ball_014_1
2.2618,1.1714,0.009385188,0.181607151,0.181805211,0.061447627,7.240971625,6.443159646,19.37150359,Ball_014_1
0.91206,0.56326,0.010344629,0.116358327,0.116788958,0.382340185,1.54903334,4.822887452,11.2898164,Ball_014_1
0.78189,0.3463,0.008665605,0.106238062,0.106565039,-0.09527352,0.622493355,3.24965864,12.29747304,Ball_014_1
1.68666,0.82612,0.009027766,0.135876034,0.136142508,-0.259707044,7.655335519,6.068053352,15.08042045,Ball_014_1
0.85762,0.43538,0.008188625,0.11265368,0.112923463,-0.232094948,1.087515749,3.85553179,13.79028343,Ball_014_1
1.60363,0.7312,0.007900675,0.1414521,0.141638085,-0.168752104,5.988541366,5.162453287,17.9273394,Ball_014_1
0.73621,0.3607,0.009575006,0.100521696,0.100952257,-0.172971393,0.537402193,3.572976075,10.54330995,Ball_014_1
0.58537,0.30103,0.011076093,0.088892208,0.08955806,0.10764296,-0.145611504,3.361283156,8.085708306,Ball_014_1
0.71076,0.36675,0.008855659,0.103820857,0.104172597,0.004787948,0.515340535,3.520599566,11.76339238,Ball_014_1
0.63002,0.33587,0.009344943,0.093742781,0.094184638,0.034374759,0.639453242,3.56608049,10.07867452,Ball_014_1
0.93126,0.53656,0.009025397,0.103766023,0.104132549,0.088234059,1.575158581,5.152663638,11.53772447,Ball_014_1
0.58475,0.29352,0.008476229,0.089402108,0.089781293,0.002750253,0.033734505,3.269277931,10.59212726,Ball_014_1
1.0389,0.54803,0.009304734,0.105879221,0.106261535,0.33228386,3.032165712,5.157369512,11.42015795,Ball_014_1
1.00448,0.47752,0.008657087,0.114284035,0.11458363,0.004553962,1.919437133,4.167436467,13.23581841,Ball_014_1
1.30447,0.63169,0.00829233,0.139493416,0.139705671,-0.112622726,2.361595234,4.521577358,16.84757686,Ball_014_1
0.75894,0.40367,0.012657873,0.093315358,0.094147363,0.094301053,1.192937906,4.287640022,7.437850375,Ball_014_1
0.83321,0.41744,0.011349481,0.110383227,0.110938353,0.130539961,1.607323018,3.762810501,9.774751169,Ball_014_1
0.94169,0.51591,0.01235528,0.112973413,0.113619598,0.189643277,1.77740195,4.540677922,9.196035975,Ball_014_1
2.07786,1.0982,0.014138164,0.180564081,0.18107279,0.250636915,7.513909796,6.064964258,12.80737638,Ball_014_1
0.62814,0.33942,0.014352399,0.099513869,0.100519481,0.16316981,0.217602252,3.376658895,7.003671167,Ball_014_1
1.58673,0.71889,0.014543535,0.15791768,0.158547568,-0.173069878,4.3875787,4.534222804,10.90158383,Ball_014_1
1.03703,0.56931,0.015083442,0.118197838,0.119127736,0.077362087,1.789819615,4.778987842,7.89791474,Ball_014_1
2.14579,1.1582,0.012829758,0.183189376,0.183593476,0.385302089,7.384886744,6.308503044,14.30997187,Ball_014_1
0.67654,0.2858,0.012983757,0.094012072,0.094881674,-0.311210465,0.555412898,3.012172812,7.307721005,Ball_014_1
1.66996,0.83863,0.013646141,0.179557299,0.180031382,-0.089370796,3.517754258,4.658243426,13.19284223,Ball_014_1
1.82639,1.0009,0.01332852,0.174221354,0.174688033,0.087131439,5.463216035,5.729642636,13.106334,Ball_014_1
1.86919,0.92813,0.015002979,0.175703812,0.176300439,-0.014643697,5.00143758,5.26447923,11.75102918,Ball_014_1
0.72577,0.41431,0.013834231,0.103168166,0.10406661,0.057632215,0.382030542,3.981200128,7.522399181,Ball_014_1
1.14697,0.55575,0.011891225,0.131282977,0.131788488,-0.102703815,1.80536001,4.216984408,11.08283498,Ball_014_1
0.79524,0.4287,0.015162477,0.107065084,0.108107519,0.052648141,0.985870959,3.9654966,7.129937821,Ball_014_1
1.85939,0.90122,0.01354057,0.185423304,0.185871894,-0.074635228,3.668132836,4.848608264,13.72703624,Ball_014_1
1.51851,0.75581,0.014398968,0.127394838,0.128175078,-0.184831584,6.120590521,5.896700158,8.901685233,Ball_014_1
